MATRICULA,NOME,EST_CIVIL,GRAU_INSTRUCAO,NASC_DT,SEXO,LOCALIZACAO,FUNCAO_LOCALIZACAO,LOCALIZACAO_DT,POSSE_BANCO_DT
7338641,Melina Fogaça,2,8,21051983,2,8550,12331,2023-09-25,2006-10-09
7399701,Miguel Rios,1,8,15011978,1,8550,12331,2016-02-05,2012-06-18
7415838,Mirella Abreu,1,8,8051981,2,8550,12392,2019-01-07,2008-03-24
7445484,Murilo Câmara,1,8,24091982,1,8550,12381,2023-11-20,2015-01-19
7445541,Murilo Camargo,3,8,26101979,1,8550,12051,2023-07-25,1986-10-30
7457455,Murilo Freitas,1,8,5061982,1,8550,12381,2011-07-15,2008-01-07
7465376,Murilo Ribeiro,3,8,22101983,1,8550,12331,2009-06-01,2009-12-01
7619155,Nina Vieira,3,8,26071971,2,8550,3003,2023-02-22,2011-01-17
7819060,Paulo Caldeira,2,8,16051971,1,8550,12381,2023-08-21,2013-06-24
7821513,Paulo Castro,3,8,27051981,1,8550,12331,2023-08-10,2005-06-13
7827725,Paulo da Rocha,2,8,16041984,1,8550,12392,2013-06-03,2007-08-13
7828855,Paulo Farias,1,8,2041988,1,8550,12331,2020-11-10,1987-05-18
7888401,Pedro Henrique Peixoto,1,8,29111972,1,8550,12392,2023-06-05,2009-12-01
8054267,Rael Fogaça,3,8,24051978,1,8550,12331,2012-12-13,2000-05-08
8079555,Rafael Cardoso,2,8,10111981,1,8550,12381,2002-07-08,2011-05-02
8162263,Raul Vieira,1,8,12091978,1,8550,12381,2022-02-21,2008-02-11
8192520,Ravi Lucca Pires,1,8,3101983,1,8550,12331,2017-01-16,2007-09-17
8217609,Ravy Almeida,2,8,18051986,1,8550,12051,2016-12-28,2000-03-20
8274615,Rebeca Moreira,2,8,13121985,2,8550,12051,2023-08-01,2001-12-03
8320393,Rodrigo Caldeira,8,8,24051977,1,8550,12010,2014-08-14,2005-02-14
8348852,Ryan Pimenta,1,8,26111979,1,8550,12331,2022-05-09,2001-12-03
8409293,Samuel Aparecida,3,8,25091979,1,8550,12010,2017-01-02,2002-03-18
8474466,Sarah Oliveira,1,8,10111974,2,8550,12392,2014-02-28,2010-07-05
8479379,Sarah Silva,2,8,2101982,2,8550,12381,2024-01-03,2003-05-12
8488989,Sofia Cavalcanti,1,8,6081982,2,8550,12051,2022-05-11,2000-02-28
8631151,Caio Silva,3,8,12091986,1,8550,12331,2018-09-03,2024-03-05
8810007,Luiz Felipe Aragão,1,8,20051979,1,8550,12392,2019-02-04,2009-08-17
9242883,Emanuella Cardoso,1,8,22111968,2,8550,12381,2018-03-26,2009-03-02
9281086,Juliana Rios,1,8,18061976,2,8550,12331,2023-08-08,2009-12-01
9407228,Stella Cavalcanti,1,8,21101990,2,8550,12331,2014-07-14,2007-12-10
9564468,Theodoro Melo,3,8,4051981,1,8550,12381,2024-05-29,2007-09-24
9603699,Thiago Rios,8,8,23031977,1,8550,12392,2017-04-10,1998-06-15
9706461,Vinicius das Neves,1,8,6051972,1,8550,12381,2017-01-16,2003-05-05
9726235,Vitor Albuquerque,1,8,31101988,1,8550,12331,2024-01-31,1999-05-03
9763405,Vitor Gabriel Pimenta,2,8,5091980,1,8550,12381,2022-01-17,2009-08-17
9942901,Yuri Garcia,1,8,4121985,1,8550,12381,2023-08-07,2015-04-13
9985735,Zoe Nogueira,2,8,21111977,2,8550,12381,2023-07-31,2013-09-02
694322,Alana Monteiro,3,8,15111991,2,8553,12360,2017-02-13,2005-06-27
727610,Alexia Pereira,1,8,27061988,2,8553,12310,2021-02-10,1992-08-26
841681,Allana Fonseca,3,8,8041986,2,8553,12310,2021-07-12,2000-07-24
895349,Ana Beatriz Novaes,1,8,18121980,2,8553,12310,2020-02-18,2002-08-05
1010734,Ana Julia Cirino,2,8,26111979,2,8553,12310,2022-03-15,2010-01-11
1036690,Ana Júlia Novaes,8,8,12081972,2,8553,12310,2023-12-04,2000-02-28
1126961,Ana Liz Araújo,1,8,29101981,2,8553,12041,2022-05-23,2009-08-31
1384527,Antonella Guerra,1,8,30071977,2,8553,12360,2001-01-11,2004-06-28
1455823,Arthur Cirino,3,8,8071981,1,8553,12041,2018-07-02,2015-07-06
1685704,Bárbara Lima,1,8,2081987,2,8553,12360,2023-07-17,2006-03-27
1692846,Beatriz da Conceição,2,8,13071969,2,8553,12041,2021-03-23,2005-02-21
1737457,Benicio Gonçalves,2,8,1081978,1,8553,12310,2023-10-25,2005-08-22
1821633,Benjamin Cardoso,2,8,28091975,1,8553,12041,2020-09-08,2001-11-19
1848818,Bento Cunha,8,8,9011975,1,8553,12310,2021-05-06,2012-05-07
1867069,Bento Rezende,1,8,30051984,1,8553,12310,2023-04-17,2008-04-25
1877195,Bernardo Borges,8,8,3061984,1,8553,12310,2017-01-02,2009-12-01
1881165,Bernardo Gomes,3,8,15091978,1,8553,12360,2022-03-08,2007-10-29
1954895,Brayan Aragão,1,8,7061977,1,8553,12360,2013-06-17,2001-12-17
2030744,Breno Santos,8,8,3031987,1,8553,12310,2019-09-16,2009-02-09
2035033,Breno Silva,1,8,19081981,1,8553,12310,2023-07-17,2005-06-06
2053244,Bruna Leão,2,8,17081983,2,8553,12041,2014-01-03,2015-07-20
2178603,Caio Vasconcelos,1,8,17041986,1,8553,12360,2024-06-10,2006-10-23
2217966,Calebe Abreu,2,8,25101983,1,8553,12381,2021-02-18,2008-08-18
2233225,Calebe da Costa,1,8,20021982,1,8553,12040,2021-02-18,2007-07-16
2269981,Camila Aragão,1,8,5061982,2,8553,12310,2021-12-20,2008-10-01
2306093,Carlos Eduardo Costela,2,8,30011988,1,8553,621,2024-05-06,2001-06-18
2310418,Carlos Eduardo Oliveira,5,8,23121973,1,8553,12310,2021-10-06,2000-06-12
2330897,Carolina Lima,2,8,20101978,2,8553,12310,2014-08-04,2013-10-28
2353800,Caroline Aparecida,2,8,13051985,2,8553,12310,2018-02-05,2005-05-30
2385707,Caroline Ferreira,8,8,9101986,2,8553,12310,2020-11-20,2003-06-30
2468128,Cauê Rezende,2,8,15071982,1,8553,12360,2023-07-14,2013-03-11
2492077,Cecília da Cunha,2,8,28031973,2,8553,12041,2014-02-07,2000-04-10
2510337,Cecilia Peixoto,8,8,1051982,2,8553,12360,2020-08-25,2009-08-17
2511782,Cecilia Pires,2,8,1021990,2,8553,12360,2024-01-15,2024-03-05
2552764,Clara Siqueira,1,8,8051985,2,8553,12040,2022-02-04,2007-08-06
2575939,Clarice Santos,2,8,4071984,2,8553,12310,2019-11-18,2011-03-14
2664030,Danilo Casa Grande,1,8,12071972,1,8553,12360,2021-10-06,2006-05-15
2890787,Diego Pastor,3,8,5101989,1,8553,12000,2024-04-01,2005-04-04
2924297,Dom Machado,2,8,19101974,1,8553,12310,2023-01-23,2023-10-25
2968787,Antônio Novaes,1,8,9121977,1,8553,12310,2019-08-29,2008-09-29
3024264,Bruno Cavalcante,1,8,14051976,1,8553,12310,2017-02-06,2000-03-13
3131307,Francisco Camargo,1,8,8051984,1,8553,3003,2012-06-04,2009-12-01
3176943,João Vitor Casa Grande,1,8,13101972,1,8553,12360,2016-11-03,2004-01-26
3243916,Marcelo Nogueira,2,8,19101960,1,8553,12310,2011-11-16,2009-07-13
3255833,Mathias da Mata,2,8,26041980,1,8553,12310,2023-08-07,2012-09-10
3295272,Pedro Lucas da Cunha,3,8,27071985,1,8553,12041,2022-12-27,2001-12-03
3335990,Renan Guerra,3,8,3081979,1,8553,12000,2018-03-05,2003-04-07
3347850,Rodrigo Lima,1,8,26081974,1,8553,12425,2023-03-24,2012-11-12
3375008,Theodoro Correia,1,8,18011994,1,8553,12360,2024-01-04,2000-02-28
3441595,Aylla Cassiano,3,8,20091984,2,8553,12310,2023-03-13,2007-09-24
3583310,Maria Fernanda Gomes,2,8,16111985,2,8553,12310,2023-10-17,2003-01-06
3588464,Maria Júlia Ribeiro,2,8,11011970,2,8553,12310,2008-11-10,2002-02-18
3619518,Maya Freitas,1,8,16101980,2,8553,12360,2013-05-20,2012-11-12
3646728,Raquel Borges,3,8,23081976,2,8553,12310,2009-03-02,2000-04-10
3656273,Rebeca Vieira,2,8,22041980,2,8553,12360,2021-09-13,2006-01-23
3658460,Sofia Mendonça,2,8,15041979,2,8553,12360,2023-09-26,2006-08-21
3661166,Stella Oliveira,1,8,15091973,2,8553,12010,2024-03-05,2005-04-25
3705665,Eduardo Vieira,2,8,21071981,1,8553,12310,2023-10-25,2004-06-21
3719709,Elisa Moreira,8,8,6111965,2,8553,12041,2023-01-09,2003-11-24
3759845,Eloá Peixoto,3,8,12081986,2,8553,12310,2012-09-03,2010-04-26
3806285,Emanuella Moura,2,8,29051988,2,8553,12360,2024-03-15,2011-06-27
3830906,Emanuelly Nogueira,2,8,13031978,2,8553,12360,2014-04-17,2005-03-14
3929479,Enzo Gabriel Pinto,2,8,13071977,1,8553,12041,2023-01-09,2003-05-05
3945419,Enzo Mendonça,2,8,29101980,1,8553,12392,2012-04-02,1993-07-01
4035923,Esther Campos,2,8,1081981,2,8553,12000,2021-02-12,2008-01-14
4116101,Felipe Fonseca,5,8,23081981,1,8553,12000,2023-09-18,1998-12-14
4122906,Fernanda Azevedo,1,8,16021978,2,8553,12310,2019-01-07,2007-11-05
4139344,Fernanda Martins,1,8,24071989,2,8553,12360,2024-01-23,2011-01-10
4168577,Fernando Duarte,1,8,2121975,1,8553,12381,2023-08-14,2022-02-14
4200024,Francisco Vieira,1,8,7041979,1,8553,12360,2023-10-05,2009-12-01
4222812,Gabriel Montenegro,1,8,28021983,1,8553,12360,2024-04-24,2010-08-16
4261429,Gabrielly Câmara,2,8,28111988,2,8553,12040,2023-04-24,2003-10-27
4299236,Gael Caldeira,2,8,20041979,1,8553,12310,2021-09-08,2013-02-18
4304398,Gael Costela,2,8,13071976,1,8553,12360,2017-01-25,2008-11-10
4324093,Gael Henrique Casa Grande,3,8,11121974,1,8553,12310,2024-02-09,2004-06-28
4338190,Gael Henrique Peixoto,2,8,16051982,1,8553,12000,2014-03-06,2008-03-24
4510172,Hellena Camargo,2,8,22121982,2,8553,12310,2023-08-15,2003-10-06
4799471,Isabella Barros,2,8,31101974,2,8553,12310,2014-02-17,2002-08-05
4840490,Isabelly Casa Grande,1,8,30041986,2,8553,12310,2007-08-06,2000-09-18
4845812,Isabelly Jesus,8,8,9071980,2,8553,12310,2006-03-06,2000-10-16
4937038,Isis Machado,1,8,25111978,2,8553,12310,2020-06-01,2014-12-12
5028990,João Felipe Pacheco,3,8,12061978,1,8553,12310,2016-06-01,2010-08-30
5099011,João Lucas Albuquerque,2,8,28111984,1,8553,12041,2011-08-02,2010-09-20
5108930,João Lucas da Conceição,8,8,28091975,1,8553,12360,2021-05-24,2015-03-30
5212518,João Vitor Mendonça,3,8,19051972,1,8553,12360,2011-04-01,2011-11-07
5231267,Joaquim Pacheco,1,8,21101978,1,8553,12310,2019-09-16,2012-03-19
5307796,José Pedro Cirino,3,8,28071983,1,8553,12310,2021-03-23,2015-07-27
5327181,José Pedro Pires,1,8,27071960,1,8553,12360,2023-12-04,2002-09-02
5371241,Julia Azevedo,8,8,16071973,2,8553,12310,2012-10-01,2013-02-25
5430376,Júlia Sousa,2,8,14121989,2,8553,12392,2010-09-27,2012-10-22
5443479,Juliana da Mata,1,8,12011977,2,8553,12310,2013-08-26,2005-07-25
5610677,Laura Moraes,2,8,31101972,2,8553,12310,2022-04-25,2007-09-24
5670638,Leandro Macedo,1,8,9011994,1,8553,12331,2023-04-17,2000-04-10
5671399,Leandro Mendonça,1,8,1051982,1,8553,12331,2016-05-09,2009-12-01
5745645,Letícia Ferreira,8,8,18061978,2,8553,12310,2011-09-02,2014-02-24
5765621,Levi Araújo,2,8,8081969,1,8553,12310,2021-03-01,2002-07-22
5797877,Liam Cavalcanti,1,8,14051986,1,8553,12041,2024-02-14,2008-05-05
5803335,Liam da Mota,2,8,17101983,1,8553,12310,2021-09-20,2012-09-10
5863767,Liz Moreira,1,8,30031973,2,8553,12360,2023-09-25,2012-10-29
5919276,Luan Duarte,2,8,10091975,1,8553,12360,2020-11-17,2003-06-23
6061998,Lucas Sales,1,8,7021981,1,8553,12360,2016-09-12,2003-05-05
6079211,Lucca Garcia,8,8,3031995,1,8553,12330,2012-06-15,2023-10-05
6202008,Luiz Fernando Monteiro,1,8,18091980,1,8553,12310,2017-02-13,2009-12-01
6280255,Luiz Miguel Pereira,1,8,14031969,1,8553,12360,2016-12-30,2008-10-01
6353639,Luna Correia,1,8,29071965,2,8553,12310,2023-07-31,2011-04-04
6389973,Lunna Barros,1,8,12091983,2,8553,12360,2023-01-02,2010-02-22
6425907,Maitê Costa,1,8,17081987,2,8553,12381,2023-02-06,2003-02-03
6518032,Marcela Azevedo,2,8,12021987,2,8553,12360,2021-12-13,2008-09-15
6527463,Marcela Jesus,3,8,22091981,2,8553,12041,2019-11-18,2000-11-06
6546791,Marcelo Cavalcanti,2,8,19101984,1,8553,12310,2022-06-13,2001-03-26
6795602,Maria Isis Cirino,1,8,30121981,2,8553,12331,2020-11-17,1999-02-01
6798560,Maria Isis Leão,2,8,8091978,2,8553,12310,2017-02-09,2011-09-12
6815111,Maria Júlia Cardoso,2,8,3121981,2,8553,12310,2022-11-16,1993-08-09
6830961,Maria Júlia Melo,1,8,15071986,2,8553,12392,2022-04-20,1998-12-07
6849729,Maria Laura Campos,1,8,25091971,2,8553,12360,2019-02-06,2009-12-01
6851842,Maria Laura Cavalcante,1,8,17031972,2,8553,12331,2019-01-04,2003-01-06
7030109,Mariah Moreira,2,8,13021988,2,8553,12360,2023-03-27,2011-07-04
7062091,Mariane Câmara,1,8,11051979,2,8553,12381,2022-09-23,2015-10-19
7090533,Mariane Monteiro,1,8,12071984,2,8553,12331,2014-02-28,2009-09-14
7111444,Marina Fonseca,2,8,19041984,2,8553,12310,2022-12-26,2003-02-24
7145065,Matheus Correia,3,8,4021975,1,8553,12381,2022-07-25,2009-01-12
7192909,Mathias Moreira,1,8,8021989,1,8553,12051,2019-08-29,2002-08-05
7251932,Maya Costela,1,8,11011979,2,8553,12310,2020-04-13,2003-10-27
7279720,Maya Silva,2,8,21081978,2,8553,12310,2020-03-02,2015-04-06
7304817,Maysa Oliveira,2,8,11111970,2,8553,12310,2023-08-17,2010-08-30
7456811,Murilo da Conceição,2,8,22111979,1,8553,12040,2008-09-04,2009-12-01
7499507,Natália Ramos,2,8,22111982,2,8553,12360,2023-05-02,2013-05-13
7552432,Nicolas Sá,4,8,15091977,1,8553,12421,2024-03-18,2009-12-01
7574100,Nina Alves,1,8,24031965,2,8553,12310,2012-02-01,2004-11-08
7633895,Noah Marques,1,8,12041991,1,8553,12000,2024-06-04,2010-09-27
7783483,Otávio Pinto,1,8,21031983,1,8553,12310,2018-10-08,1998-11-16
7862166,Pedro Costela,1,8,30091980,1,8553,12041,2019-12-09,1984-07-27
7876162,Pedro Henrique da Conceição,2,8,4091987,1,8553,12051,2021-02-23,2000-03-27
7904268,Pedro Lucas Cirino,1,8,22081981,1,8553,12360,2019-08-13,2016-09-12
7941741,Pedro Miguel Ramos,1,8,7071980,1,8553,12310,2024-05-06,2000-03-20
7983548,Pietra da Cruz,1,8,5091963,2,8553,12041,2021-09-30,2010-08-16
8019325,Pietro Costa,8,8,16021981,1,8553,12041,2024-05-13,2009-12-01
8154516,Raul Nascimento,2,8,25061984,1,8553,12360,2018-01-16,2009-09-28
8180750,Ravi Lucca Guerra,2,8,16041986,1,8553,12310,2024-05-09,1998-07-20
8193620,Ravi Mendes,1,8,20111970,1,8553,12310,2016-08-22,2002-12-09
8245272,Ravy Teixeira,8,8,10061980,1,8553,12360,2022-06-06,2013-10-28
8311837,Rodrigo Andrade,8,8,13101981,1,8553,12330,2020-03-09,2003-06-09
8340862,Ryan das Neves,2,8,21091983,1,8553,12310,2024-01-09,2007-12-10
8343466,Ryan Montenegro,2,8,30071987,1,8553,12310,2024-03-11,1999-08-09
8345460,Ryan Oliveira,2,8,21071974,1,8553,12331,2023-01-30,1986-02-07
8525592,Sophia Fogaça,1,8,13121982,2,8553,12310,2022-11-14,2005-09-12
8575886,Arthur Miguel Jesus,3,8,30041980,1,8553,12051,2020-11-05,2005-01-03
8684628,Dom Rezende,2,8,3021989,1,8553,12310,2023-02-22,2004-03-29
8688759,Eduardo Sampaio,1,8,2031992,1,8553,12360,2023-05-24,2015-05-18
8740545,Henrique Cunha,2,8,8111978,1,8553,12040,2012-01-02,2008-10-01
8740876,Henrique Pereira,2,8,22091981,1,8553,12381,2019-01-08,2014-07-21
8746480,Henry Gabriel Porto,1,8,28071978,1,8553,12360,2011-03-21,2000-04-03
8755671,João Felipe Dias,2,8,26021979,1,8553,12310,2023-08-04,2003-09-01
8836427,Pedro Henrique Guerra,8,8,7021976,1,8553,12310,2023-03-22,2006-07-24
8854135,Pedro Miguel Sá,2,8,30081982,1,8553,12310,2017-01-02,2007-11-09
8869258,Rael Vargas,2,8,23101995,1,8553,12310,2010-02-12,2000-04-10
8896782,Theodoro Montenegro,1,8,5011997,1,8553,12331,2023-08-18,2001-07-30
8950942,Ana Cecília Moura,2,8,22101979,2,8553,12041,2024-04-15,2013-09-16
8965791,Ana Vitória Souza,2,8,22101961,2,8553,12381,2021-05-07,2008-01-14
8977951,Aylla Correia,1,8,3041986,2,8553,12310,2024-04-01,2008-09-08
9079325,Manuella Montenegro,1,8,25111985,2,8553,12360,2023-08-11,2007-08-06
9169354,Yasmin Santos,8,8,5051982,2,8553,12360,2023-10-25,2001-03-26
9225102,Bruna da Cunha,2,8,23111985,2,8553,12310,2021-07-05,2000-05-08
9257395,Helena Farias,2,8,23111989,2,8553,12360,2020-11-16,2011-04-25
9333333,Maria Julia Costa,2,8,13121957,2,8553,12381,2017-08-21,2007-09-24
9351399,Mariah Porto,1,8,18021982,2,8553,12310,2014-05-20,2000-11-06
9526710,Theo Nascimento,2,8,12041981,1,8553,12041,2019-06-28,2010-04-19
9661965,Valentim Santos,2,8,2071981,1,8553,12310,2020-08-25,2004-01-26
9667123,Valentina Jesus,8,8,9011980,2,8553,12360,2024-02-06,2004-07-26
9681415,Vicente Brito,2,8,21021983,1,8553,12360,2024-01-22,2010-06-21
9704577,Vinicius Cirino,1,8,3071975,1,8553,12000,2022-12-02,2004-03-15
9705543,Vinícius da Mota,2,8,1031985,1,8553,12310,2019-11-22,2000-04-10
9710065,Vinícius Gonçalves,2,8,1071978,1,8553,12310,2011-10-03,1998-11-30
9716481,Vinicius Rocha,1,8,1011977,1,8553,12360,2016-11-18,2000-04-24
9793788,Vitor Hugo Pereira,1,8,11011995,1,8553,12310,2024-05-22,2005-01-31
9840374,Vitória da Paz,2,8,3021975,2,8553,12310,2021-05-03,1992-09-04
9958343,Yuri Santos,2,8,20061977,1,8553,12310,2023-10-09,2006-11-06
9958588,Yuri Souza,1,8,13051980,1,8553,12041,2021-03-22,2007-12-10
670222,Agatha Macedo,1,8,10071989,2,8557,12381,2021-02-12,2009-02-02
772078,Alice Pimenta,2,8,23061989,2,8557,12051,2021-12-01,1993-03-17
919053,Ana Carolina Dias,2,8,6021987,2,8557,12340,2024-01-15,2004-11-08
924349,Ana Carolina Gonçalves,1,8,30101968,2,8557,12400,2020-09-01,2004-05-03
944148,Ana Cecília Marques,2,8,29041986,2,8557,12331,2023-11-06,2000-03-13
1113795,Ana Lívia Lopes,2,8,18091976,2,8557,12381,2023-10-16,1999-05-03
1296328,Anna Liz da Cunha,1,8,21071988,2,8557,12400,2019-01-07,2005-06-13
1319751,Anthony Campos,2,8,25041983,1,8557,12331,2022-09-26,2010-02-22
1372785,Antonella Cunha,1,8,27071979,2,8557,12331,2013-09-05,2009-09-21
1391350,Antonella Silveira,2,8,4081962,2,8557,12331,2013-07-15,2013-06-03
1432145,Antony Guerra,2,8,16011980,1,8557,12392,2014-06-16,2002-03-11
1518310,Arthur Ramos,1,8,1111987,1,8557,12392,2019-08-29,2000-03-20
1585767,Augusto Silveira,2,8,11111980,1,8557,12330,2021-07-28,2010-06-28
1614740,Aurora Oliveira,4,8,11021981,2,8557,12381,2017-01-10,2010-05-17
1675362,Aylla Freitas,2,8,12091979,2,8557,12051,2013-06-19,2008-10-20
1958964,Brayan Duarte,8,8,20041981,1,8557,12381,2012-06-04,2010-02-01
1988648,Brenda Jesus,1,8,7011993,2,8557,12381,2023-03-07,2000-04-24
2049393,Bruna Gonçalves,1,8,20121982,2,8557,12392,2007-08-20,2001-05-28
2107757,Bryan Marques,8,8,22111965,1,8557,12330,2016-12-12,2015-08-24
2108847,Bryan Melo,2,8,10081983,1,8557,12051,2015-07-01,2009-04-13
2182313,Caleb Castro,2,8,4031985,1,8557,12010,2021-04-05,2010-07-05
2293622,Carlos Eduardo Andrade,8,8,3011981,1,8557,12340,2020-11-20,2012-11-12
2415669,Cauã Almeida,2,8,21011966,1,8557,12331,2020-09-17,2009-12-01
2420922,Cauã da Paz,2,8,15101984,1,8557,12051,2024-06-03,2024-03-05
2478214,Cecília Barros,2,8,17011979,2,8557,12331,2023-04-10,2009-08-31
2528141,Clara Casa Grande,2,8,26111974,2,8557,12380,2023-12-05,2000-02-28
2648022,Daniela Ferreira,1,8,18031983,2,8557,12381,2024-02-22,2014-03-17
2652678,Daniela Moraes,3,8,7071996,2,8557,12381,2021-03-22,2001-11-26
2663141,Danilo Caldeira,2,8,27111972,1,8557,12400,2024-01-12,2007-07-16
2715689,Dante Almeida,2,8,23051980,1,8557,12331,2023-09-25,2000-03-27
2753423,Davi Cavalcanti,2,8,1121978,1,8557,12340,2023-10-30,2017-09-11
2758663,Davi Lucas Fernandes,2,8,17051984,1,8557,12381,2024-01-15,2000-04-10
2774542,Davi Lucca da Costa,1,8,22071983,1,8557,12381,2021-04-22,2011-07-11
2790511,Davi Lucca Viana,3,8,21011975,1,8557,12051,2014-02-28,2012-07-30
2901063,Diogo da Cruz,8,8,8071983,1,8557,12331,2020-11-17,2000-12-11
3030720,Caio Cassiano,1,8,6111981,1,8557,12330,2024-04-01,1999-03-15
3106403,Dom Fonseca,2,8,19051973,1,8557,12381,2020-02-21,2002-04-22
3113731,Enzo Ribeiro,3,8,11101969,1,8557,12051,2023-07-25,2005-04-11
3255440,Mateus Aparecida,1,8,26091984,1,8557,12330,2021-10-05,2004-11-22
3305722,Pedro Miguel Fonseca,2,6,30061989,1,8557,12400,2024-01-15,2009-12-01
3317429,Pietro Dias,1,8,20081979,1,8557,12331,2023-10-02,2000-04-24
3334826,Ravy Sampaio,2,8,8021992,1,8557,12330,2015-07-03,2003-03-24
3358769,Samuel Pacheco,8,8,18091978,1,8557,12083,2024-05-10,2003-05-05
3389200,Yago Ferreira,2,8,16061967,1,8557,12083,2023-07-17,2008-10-06
3396823,Yuri Martins,1,8,15081980,1,8557,12331,2023-03-20,2015-11-16
3457281,Clarice Carvalho,2,8,18071990,2,8557,12392,2019-01-07,2009-12-01
3483977,Giovanna da Rocha,1,8,11121984,2,8557,12392,2021-02-18,2012-07-30
3513818,Joana Nunes,3,8,7081967,2,8557,12381,2017-02-15,2012-03-05
3628280,Melina Martins,3,8,2071984,2,8557,12331,2022-05-09,2008-01-14
3631051,Nicole Borges,2,8,25041975,2,8557,12381,2021-02-17,2004-11-29
3642143,Olivia Novaes,5,8,2071980,2,8557,12381,2024-01-24,2024-03-05
3690463,Eduardo Borges,2,8,28031986,1,8557,12331,2019-01-04,2008-10-01
3703044,Eduardo Silva,1,8,19091978,1,8557,12331,2021-02-09,2008-09-15
3838701,Emanuelly Silva,2,8,14121970,2,8557,12381,2021-05-07,2009-12-01
3940302,Enzo Gonçalves,2,8,8061978,1,8557,12381,2022-09-19,2014-03-17
3945127,Enzo Mendes,2,8,7011985,1,8557,12381,2023-02-27,2018-12-03
4053352,Evelyn Câmara,2,8,1111985,2,8557,12051,2024-01-02,2023-12-04
4111566,Felipe Farias,1,8,4051972,1,8557,12392,2019-01-07,2005-06-13
4253912,Gabriela Machado,1,8,16111986,2,8557,12392,2021-06-07,2009-12-01
4260707,Gabriela Souza,1,8,5051979,2,8557,12010,2014-10-06,2009-12-01
4302684,Gael Correia,1,8,26121981,1,8557,12400,2017-02-20,2002-06-03
4320002,Gael Henrique Albuquerque,2,8,18011977,1,8557,12331,2024-01-15,2015-09-28
4322924,Gael Henrique Barros,2,8,13081971,1,8557,12381,2024-05-27,2011-02-14
4347341,Gael Macedo,1,8,18021968,1,8557,12331,2019-09-10,2010-10-18
4365558,Giovanna Pinto,2,8,27081968,2,8557,12331,2010-01-04,2009-02-09
4508009,Helena Vasconcelos,1,8,28071992,2,8557,12331,2014-06-06,2002-08-05
4508584,Hellena Almeida,2,8,29091999,2,8557,12381,2022-06-01,2004-03-15
4557761,Heloisa Novais,2,8,5051979,2,8557,12340,2017-11-16,2012-01-09
4597236,Henrique Caldeira,1,8,3021965,1,8557,998,2023-07-07,2005-05-02
4622556,Henry Gabriel Câmara,2,8,26051981,1,8557,12392,2016-12-12,2002-08-05
4676354,Ian da Rosa,2,8,27041978,1,8557,12381,2023-12-11,2024-03-05
4684820,Ian Souza,1,8,1011980,1,8557,12331,2011-07-19,2004-04-26
4874561,Isabelly Teixeira,3,8,10101984,2,8557,12392,2020-09-01,2009-12-01
4899338,Isaque Fogaça,8,8,13061988,1,8557,12340,2021-03-29,2014-09-29
5027728,João Felipe Novais,1,8,11071966,1,8557,12392,2016-09-26,2008-05-05
5209482,João Vitor Melo,2,8,16091980,1,8557,12331,2021-03-23,2008-04-07
5209858,João Vitor Mendonça,1,8,31051982,1,8557,12381,2024-04-01,2022-01-31
5250072,José Barbosa,2,8,15061979,1,8557,12381,2023-08-14,2011-04-25
5284244,José Miguel Fernandes,1,8,9041975,1,8557,12392,2015-04-20,2008-09-29
5440980,Juliana Cavalcante,3,8,30111974,2,8557,12381,2021-10-26,2013-10-28
5513923,Kelly Lima,2,8,7061986,2,8557,12331,2011-03-15,2014-12-15
5547037,Laís Farias,1,8,23101987,2,8557,12051,2023-07-17,2012-07-30
5560363,Laís Vasconcelos,2,8,2061978,2,8557,12400,2024-02-01,2010-08-16
5567619,Lara Gomes,2,8,5091984,2,8557,12381,2024-02-01,2009-08-24
5583946,Larissa da Rocha,1,8,3021980,2,8557,12392,2017-09-15,2000-04-24
5771860,Levi Câmara,2,8,5031982,1,8557,12381,2019-09-12,2009-09-28
5948408,Luana Caldeira,3,8,16111977,2,8557,12331,2023-09-18,2008-06-09
5993999,Luara Jesus,2,8,10101984,2,8557,12081,2017-01-16,1993-04-26
